accident_id,Country,Year,Month,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Population Density
ACC25503,USA,2020,September,Street,Clear,363.2811231,3,49,Male,0.16487958,0,Good,1,2,Minor,6,4,32.07967223,2823.384824,Distracted Driving,0,46725.98536,6131.691048,3267.288455
ACC25504,China,2020,August,Main Road,Rainy,497.7767757,4,96,Male,0.07821695,1,Poor,0,1,Moderate,2,4,29.69555857,6624.082805,Speeding,1,7942.060133,8781.446793,4534.526698
ACC25505,China,2020,August,Main Road,Snowy,398.258189,3,98,Male,0.011977452,0,Good,2,0,Moderate,11,4,59.03058256,7585.896401,Speeding,0,7823.467016,8187.362593,1397.19484
ACC25506,Canada,2020,April,Street,Windy,482.3737461,3,37,Male,0.004648149,1,Moderate,2,2,Severe,5,2,24.56947947,654.6216081,Weather,2,28782.80178,87147.85877,926.347082
ACC25507,Germany,2020,July,Main Road,Rainy,454.2685932,4,80,Male,0.223147192,1,Moderate,1,1,Severe,8,4,10.90749764,1164.468433,Mechanical Failure,3,40458.73636,49249.47396,3307.225138
ACC25508,USA,2020,September,Main Road,Clear,331.040543,4,47,Female,0.019239849,1,Poor,1,2,Moderate,1,3,18.60096548,4603.035114,Speeding,7,32068.88027,48121.3244,1793.972222
ACC25509,China,2020,September,Main Road,Snowy,461.0770963,2,62,Male,0.085721946,1,Moderate,2,0,Moderate,7,1,12.93369908,6630.086293,Distracted Driving,0,11664.11009,16041.59829,4212.844205
ACC25510,India,2020,January,Street,Clear,469.0581516,4,85,Male,0.061074502,0,Good,0,2,Minor,9,2,18.81019925,2453.286198,Drunk Driving,0,12964.1498,2982.228379,1906.498273
ACC25511,Russia,2020,November,Street,Snowy,78.16379524,2,63,Male,0.114208279,0,Poor,0,2,Moderate,0,1,7.437260501,1419.171035,Drunk Driving,9,41683.21316,54859.99033,4790.036001
ACC25512,Russia,2020,September,Main Road,Clear,311.3839009,1,43,Female,0.081801813,1,Moderate,1,2,Minor,10,2,11.77029001,2190.514825,Speeding,7,3076.846447,51501.98835,4085.134263
ACC25513,Japan,2020,March,Highway,Clear,191.8130588,1,85,Male,0.133867809,0,Poor,1,0,Minor,2,1,43.44043464,6429.534383,Weather,4,45917.9355,96501.5692,4499.440629
ACC25514,China,2020,December,Street,Clear,302.3888128,2,42,Female,0.044037609,1,Good,1,0,Moderate,15,1,33.1334284,8690.136622,Drunk Driving,4,44783.78836,24936.84901,4227.770697
ACC25515,India,2020,January,Highway,Windy,111.8156512,2,98,Male,0.246060755,1,Poor,0,2,Severe,8,3,37.9415823,4617.479463,Speeding,6,15336.14274,56127.12698,1801.911417
ACC25516,Germany,2020,June,Street,Snowy,284.3959785,4,98,Female,0.161712448,1,Good,1,1,Minor,19,3,39.23164807,584.1759122,Drunk Driving,5,11951.66613,78232.05054,3453.907571
ACC25517,China,2020,April,Highway,Rainy,421.5857854,3,63,Female,0.175218328,1,Good,1,0,Minor,5,2,48.40557435,4700.01196,Mechanical Failure,2,48673.5154,45169.42812,2256.155191
ACC25518,China,2020,September,Highway,Windy,113.8618561,1,62,Male,0.029711398,1,Moderate,1,2,Moderate,9,4,54.69787621,3846.493712,Weather,6,40782.78517,54593.44876,318.3193506
ACC25519,Canada,2020,August,Street,Foggy,351.3414975,4,105,Female,0.247395751,0,Poor,1,1,Minor,14,3,51.20198484,3227.750035,Drunk Driving,8,5890.308545,92492.41788,4634.191394
ACC25520,India,2020,July,Highway,Clear,139.4798394,1,76,Female,0.023136546,1,Good,0,2,Moderate,10,4,21.50209276,1299.603563,Weather,5,17010.90878,43253.21924,4858.313255
ACC25521,Brazil,2020,September,Main Road,Foggy,355.0631508,1,96,Female,0.140264601,1,Good,0,2,Severe,17,1,10.00824848,587.2361336,Weather,5,802.4883485,67049.96273,4512.705687
ACC25522,India,2020,April,Main Road,Clear,305.055857,1,92,Male,0.068563013,0,Moderate,2,0,Severe,1,4,29.0687415,8948.430126,Distracted Driving,3,46410.01123,13470.81536,1624.640558
ACC25523,India,2020,March,Highway,Windy,429.169018,3,51,Male,0.09922438,1,Good,0,0,Minor,8,1,25.22101779,570.9447045,Weather,1,1826.834284,31028.84171,3543.519283
ACC25524,Australia,2020,July,Main Road,Windy,416.823227,4,50,Male,0.000163666,0,Moderate,2,1,Minor,16,1,48.78533228,8912.985912,Mechanical Failure,9,29936.14141,90916.1583,4898.297733
ACC25525,Russia,2020,May,Street,Clear,391.8607508,3,102,Male,0.195178921,0,Moderate,0,2,Severe,12,4,41.1020955,2820.538751,Weather,5,46784.11533,37617.12137,527.7107836
ACC25526,Russia,2020,November,Main Road,Windy,472.537838,4,87,Female,0.168343141,0,Good,1,1,Moderate,14,3,38.55158655,8424.983691,Mechanical Failure,2,24221.82491,20719.40156,2128.838373
ACC25527,Russia,2020,November,Highway,Windy,55.55777134,2,81,Female,0.199187404,1,Moderate,0,1,Severe,11,0,45.21801705,4520.595632,Weather,7,46441.23429,83735.85139,3243.004115
ACC25528,China,2020,January,Highway,Rainy,235.8313184,2,80,Female,0.194141261,1,Poor,0,0,Minor,16,0,28.08416317,6654.5,Distracted Driving,4,20437.05349,8667.35051,2057.760965
ACC25529,Japan,2020,October,Main Road,Snowy,365.430233,4,52,Male,0.011247514,1,Good,2,0,Minor,3,1,36.10098237,2868.254292,Drunk Driving,8,39453.77176,4353.178522,4676.362993
ACC25530,USA,2020,August,Main Road,Rainy,445.6027341,4,76,Male,0.173207958,0,Moderate,1,1,Moderate,16,1,48.32179752,300.8900572,Drunk Driving,8,23543.42765,2324.818802,892.4143324
ACC25531,Brazil,2020,November,Highway,Windy,235.1690197,2,44,Male,0.101256498,0,Moderate,1,1,Moderate,19,3,27.68949988,8348.551233,Speeding,6,4073.052841,21274.55561,2794.957772
ACC25532,Brazil,2020,October,Highway,Foggy,88.95022107,2,94,Female,0.177416712,1,Moderate,0,2,Severe,6,2,55.9850555,9393.842485,Mechanical Failure,1,44391.85455,8235.85426,3954.269681
ACC25533,Russia,2020,December,Street,Rainy,201.2610908,2,76,Male,0.160381305,0,Good,0,0,Moderate,3,0,7.518099014,9604.981772,Drunk Driving,9,27558.04383,44850.3609,1031.394048
ACC25534,Brazil,2020,October,Street,Snowy,139.7481016,2,32,Female,0.221745486,1,Moderate,0,0,Minor,16,0,11.58981055,7245.607429,Weather,0,5378.048274,89930.7684,3500.196651
ACC25535,UK,2020,April,Highway,Windy,150.6282738,1,39,Female,0.146788561,0,Moderate,1,0,Severe,19,3,25.1617721,143.2527587,Weather,9,26281.1446,67171.86494,1809.791306
ACC25536,Japan,2020,December,Street,Rainy,417.3073317,2,93,Male,0.208232735,1,Good,2,1,Minor,7,1,31.96998271,3725.070342,Weather,5,10238.5166,54164.35034,4622.209751
ACC25537,Canada,2020,January,Main Road,Snowy,449.1966158,4,60,Female,0.116171054,1,Moderate,2,0,Moderate,16,3,56.41334362,3323.742191,Mechanical Failure,8,49632.78222,57454.64289,4397.981725
ACC25538,India,2020,December,Street,Snowy,442.1030924,2,84,Female,0.144448099,1,Poor,2,0,Severe,3,1,24.2495817,969.1806326,Distracted Driving,6,3557.959405,31194.28721,2403.245239
ACC25539,India,2020,July,Highway,Windy,131.4375545,4,89,Male,0.087646367,1,Poor,2,0,Moderate,18,4,56.70279516,6766.157026,Weather,6,27358.4709,58387.32297,1484.124026
ACC25540,Australia,2020,April,Highway,Rainy,236.2559324,3,119,Female,0.196629287,0,Moderate,1,2,Minor,12,4,9.098326841,367.9477763,Drunk Driving,6,4782.847193,33006.8859,2818.5852
ACC25541,India,2020,February,Street,Snowy,476.8099834,2,33,Male,0.246001579,1,Moderate,2,0,Minor,15,4,22.6240805,2111.276909,Weather,1,15052.42226,71594.79301,4911.751144
ACC25542,Australia,2020,October,Main Road,Clear,76.51922175,3,110,Male,0.095392958,0,Moderate,1,1,Minor,1,1,6.818982179,5554.5644,Mechanical Failure,5,16830.71702,89234.32321,4332.187964
ACC25543,Germany,2020,July,Street,Clear,312.4853935,4,115,Female,0.220913103,1,Poor,0,1,Moderate,1,4,54.30557447,2407.659284,Weather,8,6975.675853,68248.71621,4274.983755
ACC25544,UK,2020,December,Main Road,Windy,390.0909648,1,48,Female,0.197238844,1,Moderate,1,1,Severe,10,3,20.96764508,3578.836979,Weather,0,39688.34289,98097.06008,3847.918104
ACC25545,India,2020,August,Highway,Snowy,262.7288878,3,55,Female,0.028852318,0,Good,0,0,Moderate,0,4,44.67227509,9275.31159,Speeding,8,26445.05961,39675.9429,3809.837849
ACC25546,China,2020,August,Street,Windy,180.9410813,3,79,Male,0.19880482,0,Poor,0,1,Minor,10,3,44.72011099,7239.124401,Speeding,3,19728.08871,73097.61789,4559.950341
ACC25547,Japan,2020,February,Main Road,Foggy,73.90847368,4,100,Female,0.082676492,1,Poor,1,2,Minor,3,1,24.12844848,2734.343676,Speeding,4,1342.499581,31103.11787,738.8118603
ACC25548,UK,2020,August,Street,Rainy,438.7970932,2,69,Female,0.030870776,1,Moderate,0,1,Moderate,11,0,14.16851239,3048.146958,Distracted Driving,4,9084.290876,73391.16221,2422.056276
ACC25549,Canada,2020,July,Highway,Snowy,396.1973051,4,62,Male,0.106793775,1,Good,1,2,Moderate,0,0,11.24480324,3395.586816,Mechanical Failure,3,2028.179393,87268.78338,4142.280499
ACC25550,UK,2020,October,Highway,Snowy,211.4860956,1,78,Female,0.210645199,1,Good,1,2,Moderate,16,3,10.79358479,1816.666016,Distracted Driving,6,43849.51586,70507.75993,1644.620151
ACC25551,China,2020,April,Highway,Clear,428.4981668,1,106,Female,0.227070385,0,Good,2,0,Moderate,5,3,53.47445327,6124.736807,Speeding,0,27886.49161,72940.96424,1151.625877
ACC25552,China,2020,May,Street,Snowy,369.4685474,2,78,Male,0.169647042,1,Moderate,0,2,Moderate,11,0,32.17786338,1370.748999,Speeding,3,46086.29271,29136.10793,4077.913535
ACC25553,Japan,2020,April,Main Road,Snowy,206.9670701,4,102,Female,0.226388087,1,Moderate,0,2,Minor,10,1,52.0078763,5968.600012,Distracted Driving,3,6093.8696,93643.35917,1002.993838
ACC25554,Canada,2020,April,Main Road,Foggy,388.1635714,3,118,Male,0.222936771,1,Good,1,0,Minor,2,1,42.12061302,3982.600592,Weather,7,35078.36947,79967.05417,1195.672561
ACC25555,Germany,2020,March,Street,Snowy,394.0378196,1,53,Male,0.094000029,1,Moderate,0,2,Severe,3,1,50.29350606,3469.639958,Mechanical Failure,1,44372.57356,57110.9611,1043.781118
ACC25556,Russia,2020,July,Highway,Snowy,185.0673166,3,75,Male,0.100982317,0,Moderate,2,2,Minor,10,0,46.53024915,7401.704051,Mechanical Failure,8,13870.75809,3333.132844,3377.51923
ACC25557,Australia,2020,March,Highway,Foggy,138.0933174,3,64,Male,0.051940153,1,Moderate,2,0,Minor,5,1,49.12227564,1516.574081,Weather,6,41791.09857,62237.84587,4231.790691
ACC25558,UK,2020,December,Main Road,Rainy,387.1367943,3,38,Male,0.093488973,1,Moderate,1,0,Severe,8,0,15.81783471,7792.461239,Distracted Driving,9,39199.69335,3326.190615,3597.421338
ACC25559,Canada,2020,September,Street,Snowy,183.2732938,1,109,Female,0.186662775,1,Poor,2,0,Minor,13,2,42.50090066,6684.830518,Distracted Driving,6,1285.861468,73549.37568,2280.947339
ACC25560,Canada,2020,July,Highway,Foggy,213.9438818,2,50,Female,0.080619436,1,Good,2,1,Severe,17,1,12.74925206,1223.797207,Distracted Driving,3,46733.54155,65375.9354,4432.430658
ACC25561,USA,2020,February,Main Road,Clear,403.621223,3,100,Female,0.110615713,1,Good,0,0,Moderate,4,0,5.999924059,6433.580793,Drunk Driving,9,7069.089657,84996.63473,2507.017027
ACC25562,Brazil,2020,December,Street,Snowy,204.7922952,4,54,Female,0.042523634,1,Moderate,0,0,Moderate,0,2,28.28325302,7310.734813,Weather,1,48802.90778,50157.07769,894.3679911
ACC25563,Russia,2020,June,Street,Windy,467.8678958,3,118,Female,0.086822146,0,Moderate,0,0,Minor,17,4,38.10257447,6949.772205,Mechanical Failure,8,25024.63266,56017.75883,438.345211
ACC25564,Canada,2020,July,Highway,Windy,72.22159662,1,113,Male,0.155661324,1,Poor,1,0,Moderate,7,0,24.5246488,1340.199335,Speeding,0,42464.80425,12443.48856,857.8306438
ACC25565,Russia,2020,May,Highway,Clear,479.8894724,4,60,Female,0.001218288,0,Moderate,2,2,Severe,11,3,53.12267572,8827.38948,Drunk Driving,1,13199.87393,69465.38668,4768.731683
ACC25566,Russia,2020,October,Main Road,Rainy,271.3245111,4,39,Male,0.123596909,0,Good,1,0,Minor,13,0,52.19411771,2252.345674,Mechanical Failure,4,12858.95993,37302.00792,4158.530587
ACC25567,China,2020,April,Main Road,Rainy,104.6680145,4,86,Female,0.11282881,0,Good,1,2,Severe,0,2,50.46314873,3557.524252,Drunk Driving,3,19733.39731,34965.98285,3401.19183
ACC25568,Australia,2020,September,Highway,Clear,269.1952246,4,85,Female,0.090409417,0,Poor,0,2,Minor,0,0,6.841862858,7528.756134,Mechanical Failure,1,42029.36302,15318.5511,1014.843674
ACC25569,China,2020,April,Street,Foggy,56.81280135,1,93,Male,0.09844366,1,Poor,0,2,Severe,3,0,34.83557343,1208.952057,Drunk Driving,3,20528.23709,23584.02632,4789.400921
ACC25570,Canada,2020,February,Main Road,Rainy,375.9845916,1,65,Female,0.243918702,0,Good,2,1,Severe,10,0,14.35031321,1421.047177,Mechanical Failure,8,45646.8539,61401.14618,847.3569019
ACC25571,India,2020,August,Main Road,Rainy,438.7569697,3,70,Male,0.095656712,1,Poor,2,2,Moderate,12,0,37.89958094,9967.149571,Drunk Driving,8,8536.639177,60825.11219,285.710571
ACC25572,Brazil,2020,January,Main Road,Foggy,55.20327306,4,46,Female,0.069799664,1,Poor,1,2,Severe,11,4,7.804223004,8407.700554,Distracted Driving,5,35391.7693,23115.85491,2470.79739
ACC25573,China,2020,July,Main Road,Clear,252.0820431,3,54,Male,0.066421053,0,Good,0,1,Severe,14,0,20.3911561,5742.273298,Distracted Driving,6,27225.49971,74589.74168,4433.474959
ACC25574,India,2020,January,Street,Rainy,364.37966,1,76,Female,0.075768262,0,Moderate,2,1,Moderate,13,0,10.07934326,5016.418499,Weather,8,27765.56537,45876.56829,3040.1918
ACC25575,Russia,2020,July,Street,Foggy,178.2313815,4,102,Female,0.179883137,1,Moderate,1,2,Severe,17,2,34.70469551,144.4253364,Drunk Driving,1,7086.936179,60211.08929,4142.1656
ACC25576,Canada,2020,April,Highway,Rainy,361.1459637,4,99,Male,0.21283263,1,Moderate,2,2,Moderate,19,2,41.26835665,4073.470404,Distracted Driving,0,1260.573303,21444.71593,3681.538473
ACC25577,Russia,2020,May,Street,Clear,497.5516315,4,108,Female,0.082395828,1,Poor,1,0,Moderate,8,0,48.06996169,6083.451708,Mechanical Failure,2,8441.885249,88710.31062,1464.515041
ACC25578,UK,2020,July,Main Road,Foggy,441.9771302,4,80,Male,0.012669615,0,Good,0,0,Severe,11,0,40.50110124,1293.4396,Drunk Driving,5,25065.19784,76108.75326,3203.872832
ACC25579,China,2020,October,Street,Windy,133.5158914,2,36,Female,0.106224786,1,Moderate,2,1,Severe,19,0,5.406862735,2935.787049,Speeding,3,10869.68203,14805.01861,1783.334141
ACC25580,Germany,2020,April,Highway,Rainy,284.504461,1,54,Male,0.249643928,1,Poor,0,2,Severe,17,0,25.01446249,8264.283157,Weather,6,17487.85619,78327.98223,2251.387332
ACC25581,Germany,2020,March,Main Road,Snowy,411.6031985,4,67,Male,0.219038613,0,Moderate,0,2,Minor,3,4,55.80646851,4534.654793,Drunk Driving,1,33279.06292,1999.252704,540.3782617
ACC25582,China,2020,April,Street,Rainy,336.9759673,4,90,Male,0.196220405,0,Poor,2,1,Moderate,17,0,29.3026858,8536.565207,Drunk Driving,1,23404.10509,94734.74825,3430.323653
ACC25583,UK,2020,September,Highway,Windy,125.612597,1,34,Female,0.135179341,0,Good,1,2,Moderate,0,4,8.098069936,7298.953705,Weather,8,34524.82845,27745.78565,2683.782318
ACC25584,Canada,2020,May,Main Road,Snowy,399.46252,1,67,Male,0.207991311,0,Moderate,1,2,Minor,17,3,50.5747516,8425.396056,Distracted Driving,9,38902.66551,49899.08693,83.78475411
ACC25585,India,2020,June,Street,Rainy,344.4146171,2,76,Female,0.168280893,1,Good,2,2,Minor,16,1,31.56772179,3296.185126,Distracted Driving,1,24347.76255,98090.32532,2266.701985
ACC25586,China,2020,April,Street,Rainy,238.8234551,2,109,Male,0.217890404,0,Poor,0,0,Moderate,3,4,53.1046389,5515.151107,Drunk Driving,6,16796.478,68837.77252,3506.860594
ACC25587,Russia,2020,November,Highway,Rainy,189.9793321,2,64,Male,0.189066256,0,Good,0,0,Severe,0,1,48.57886631,343.9748191,Speeding,7,33446.67758,94198.20817,2609.753469
ACC25588,India,2020,July,Main Road,Windy,258.0908292,4,82,Female,0.015297679,0,Moderate,2,2,Minor,16,1,51.55105514,1363.179461,Distracted Driving,8,9130.4641,70982.3064,4849.03121
ACC25589,Australia,2020,April,Highway,Clear,341.3807657,1,47,Female,0.234695527,0,Poor,0,1,Moderate,13,1,40.81004173,1321.517249,Drunk Driving,2,46894.34603,63883.86896,4385.200762
ACC25590,Canada,2020,September,Main Road,Clear,297.5803007,2,88,Female,0.232089285,0,Poor,0,2,Minor,2,0,30.61298365,4084.417849,Mechanical Failure,2,38651.49393,8485.798336,4179.27344
ACC25591,Japan,2020,July,Main Road,Snowy,211.2733957,2,115,Male,0.067290305,1,Moderate,0,1,Minor,4,1,9.052807859,7609.202073,Drunk Driving,9,21932.03748,3286.933131,3898.472862
ACC25592,India,2020,October,Highway,Clear,311.938537,2,48,Male,0.236991688,0,Moderate,2,0,Severe,7,2,5.038730386,6616.18579,Drunk Driving,8,12095.80922,23354.96485,1524.87812
ACC25593,Japan,2020,May,Highway,Rainy,421.6837052,2,117,Male,0.207524071,1,Moderate,2,1,Severe,10,2,25.5588397,8596.203896,Speeding,8,39387.56495,19275.04958,4206.350407
ACC25594,Japan,2020,February,Main Road,Windy,78.37875532,4,87,Female,0.21256715,1,Good,1,2,Moderate,9,3,7.610606756,9411.737042,Weather,2,32444.58234,31172.02473,4793.128578
ACC25595,India,2020,May,Street,Snowy,160.0324102,2,65,Male,0.14777679,0,Moderate,1,0,Moderate,13,4,19.33754052,3905.510146,Speeding,9,4316.313581,3925.973586,2679.677616
ACC25596,USA,2020,March,Highway,Clear,160.7993805,2,36,Female,0.15694401,1,Good,2,2,Moderate,9,2,28.23003282,6945.159664,Drunk Driving,6,14628.03707,24088.23551,2935.954475
ACC25597,Russia,2020,August,Highway,Snowy,390.1410925,3,42,Male,0.162117158,0,Moderate,2,1,Minor,3,0,12.90152332,7602.794936,Distracted Driving,6,45631.77661,51873.23945,3342.041648
ACC25598,Japan,2020,January,Highway,Windy,376.6381803,2,96,Female,0.198082643,0,Poor,2,0,Severe,4,3,28.29591799,6119.348594,Drunk Driving,0,34743.86541,90548.57822,4105.310408
ACC25599,India,2020,August,Street,Windy,433.433815,3,107,Female,0.249752178,1,Moderate,2,1,Minor,15,0,15.61990172,1447.151449,Speeding,7,36208.88381,57262.70402,4330.97829
ACC25600,India,2020,January,Highway,Foggy,80.84573721,1,100,Female,0.156275618,1,Good,1,1,Moderate,3,1,31.63633157,7063.072511,Mechanical Failure,0,32031.3332,78955.70731,1611.214916
ACC25601,Brazil,2020,May,Street,Windy,164.3414208,3,31,Male,0.186444365,1,Moderate,2,2,Minor,4,0,25.66733196,6020.453492,Weather,6,2703.010687,30632.56237,3714.442652
ACC25602,Japan,2020,November,Highway,Snowy,495.2587085,3,43,Female,0.190321323,0,Moderate,1,2,Moderate,2,3,57.16771646,8802.359299,Drunk Driving,0,21863.28087,48092.08351,1452.048687
ACC25603,UK,2020,July,Main Road,Rainy,328.3299252,2,43,Male,0.187095027,0,Good,0,0,Moderate,6,0,38.17176762,4184.190961,Weather,7,48287.43284,48746.7726,2845.845909
ACC25604,USA,2020,February,Highway,Windy,101.4798977,2,97,Male,0.057303451,1,Poor,2,0,Minor,11,2,18.02214258,2630.521065,Mechanical Failure,2,45560.82048,40951.35998,979.1025659
ACC25605,UK,2020,March,Main Road,Snowy,408.3881995,1,102,Female,0.003939294,1,Moderate,2,1,Moderate,11,0,19.96426654,8436.259995,Distracted Driving,4,37419.15553,89299.1934,4006.637201
ACC25606,China,2020,September,Street,Clear,234.3329694,3,32,Male,0.059388758,1,Poor,0,0,Moderate,1,2,20.12300006,2217.494594,Weather,2,31482.47162,36196.47274,3414.094179
ACC25607,Germany,2020,November,Street,Foggy,335.844419,2,78,Male,0.094893943,1,Moderate,1,2,Severe,18,4,7.046424474,1246.750805,Speeding,9,8334.361755,43803.78795,3747.162264
ACC25608,Germany,2020,October,Main Road,Clear,222.3171068,3,73,Male,0.211020851,0,Poor,2,0,Moderate,14,1,14.08481881,7311.991465,Weather,9,46352.45474,54951.17128,4708.572453
ACC25609,Brazil,2020,June,Highway,Snowy,378.0094938,3,49,Female,0.106217551,1,Moderate,2,1,Moderate,8,3,36.68316278,703.7364502,Speeding,7,48884.91435,75752.16424,3746.311237
ACC25610,Brazil,2020,May,Main Road,Windy,432.160462,4,52,Female,0.203658052,1,Good,1,2,Minor,19,0,12.9552174,4865.395083,Mechanical Failure,4,17710.82127,69287.49193,3502.487636
ACC25611,India,2020,September,Street,Clear,243.4071533,3,39,Male,0.058134679,0,Poor,2,1,Severe,12,4,21.7401202,1728.511988,Drunk Driving,0,12958.2188,68622.76831,4824.209173
ACC25612,Russia,2020,February,Street,Rainy,192.8730641,2,40,Female,0.172335163,1,Poor,0,2,Minor,7,0,31.65314873,758.5307877,Weather,3,47061.95617,89946.76064,4771.999831
ACC25613,India,2020,January,Highway,Clear,213.1239635,3,35,Female,0.093471666,1,Poor,0,1,Moderate,12,4,46.33991772,162.8438589,Speeding,1,45144.94072,3013.293072,2516.674419
ACC25614,UK,2020,April,Main Road,Foggy,428.5850507,3,103,Male,0.201779029,1,Good,1,0,Minor,0,4,58.65915022,6107.325902,Mechanical Failure,5,10434.42908,50677.35737,1603.871195
ACC25615,Russia,2020,December,Highway,Snowy,251.986373,3,113,Female,0.00531411,1,Good,0,1,Severe,0,2,54.31971175,8521.854897,Distracted Driving,2,48180.87519,26332.1361,4528.828442
ACC25616,Australia,2020,December,Street,Windy,255.6677288,3,110,Female,0.143868612,1,Poor,1,2,Severe,11,0,36.50012122,6794.073939,Distracted Driving,7,33663.31087,38964.41191,1979.445421
ACC25617,Brazil,2020,August,Highway,Foggy,155.0122201,4,110,Female,0.185880553,1,Moderate,2,1,Minor,16,3,23.63432001,6687.756147,Distracted Driving,5,4339.784943,82984.78541,4730.823598
ACC25618,UK,2020,November,Main Road,Clear,70.87081917,1,98,Female,0.089739568,0,Good,0,2,Severe,19,1,17.07551746,456.3803584,Distracted Driving,1,3622.349077,23424.69709,2193.200306
ACC25619,Germany,2020,December,Main Road,Rainy,468.9207477,4,61,Female,0.209058935,0,Poor,0,2,Severe,15,3,38.51195431,502.4953554,Weather,8,13040.73089,53913.4544,2588.633087
